time,price,bid,ask,volume
2018-01-30 10:23:37.671309,467.6,467.0,467.4,5665590.0
2018-01-30 10:23:39.416223,467.6,467.4,467.6,5665790.0
2018-01-30 10:23:40.546965,467.6,467.4,467.6,5665590.0
2018-01-30 10:23:41.895751,467.6,467.4,467.6,5665790.0
2018-01-30 10:23:43.294283,467.6,467.4,467.6,5665790.0
2018-01-30 10:23:44.917802,467.6,467.4,467.6,5665790.0
2018-01-30 10:23:46.867245,467.6,467.0,467.6,5665790.0
2018-01-30 10:23:47.899626,467.6,467.4,467.6,5665790.0
2018-01-30 10:23:49.204588,467.8,467.6,467.8,5674590.0
2018-01-30 10:23:50.355575,467.8,467.6,467.8,5674590.0
2018-01-30 10:23:51.631901,467.8,467.6,467.8,5674590.0
2018-01-30 10:23:53.090149,467.8,467.6,467.8,5674590.0
2018-01-30 10:23:54.575756,467.8,467.6,467.8,5680090.0
2018-01-30 10:23:56.371428,467.8,467.6,467.8,5679590.0
2018-01-30 10:23:57.805247,467.8,467.6,467.8,5679590.0
2018-01-30 10:23:59.282134,467.8,467.6,467.8,5680090.0
2018-01-30 10:24:00.517367,468.0,467.6,468.0,5686890.0
2018-01-30 10:24:02.139827,468.0,467.6,468.0,5682690.0
2018-01-30 10:24:03.867102,468.0,467.6,468.0,5686890.0
2018-01-30 10:24:05.161989,468.0,467.6,468.0,5682690.0
2018-01-30 10:24:06.334144,468.0,467.6,468.0,5682690.0
2018-01-30 10:24:07.514394,468.0,467.6,468.0,5682690.0
2018-01-30 10:24:08.718311,468.0,467.6,468.0,5682690.0
2018-01-30 10:24:09.593400,468.0,467.6,468.0,5686890.0
2018-01-30 10:24:11.181585,468.0,467.6,468.0,5686890.0
2018-01-30 10:24:13.001895,468.0,467.6,468.0,5682690.0
2018-01-30 10:24:14.616193,467.8,467.8,468.0,5691490.0
2018-01-30 10:24:15.823505,467.8,467.8,468.0,5691490.0
2018-01-30 10:24:17.354211,467.8,467.8,468.0,5691490.0
2018-01-30 10:24:18.623233,467.8,467.8,468.0,5691890.0
2018-01-30 10:24:20.565929,467.6,467.6,468.0,5693890.0
2018-01-30 10:24:22.337356,467.8,467.6,467.8,5694890.0
2018-01-30 10:24:23.844428,467.8,467.6,468.0,5694890.0
2018-01-30 10:24:25.142269,467.8,467.6,467.8,5694390.0
2018-01-30 10:24:27.001873,467.8,467.6,468.0,5694890.0
2018-01-30 10:24:28.840998,467.8,467.6,467.8,5694890.0
2018-01-30 10:24:30.086274,468.0,467.6,468.0,5698090.0
2018-01-30 10:24:31.680426,467.8,467.8,468.0,5699390.0
2018-01-30 10:24:33.082510,468.0,467.8,468.0,5698090.0
2018-01-30 10:24:34.676813,467.8,467.6,468.0,5699390.0
2018-01-30 10:24:35.852362,467.8,467.6,468.0,5699390.0
