time,price,bid,ask,volume
2018-01-08 13:45:54.019715,436.2,436.0,436.2,10767996.0
2018-01-08 13:45:56.038663,436.2,436.0,436.2,10767996.0
2018-01-08 13:45:57.668719,436.2,436.0,436.2,10767996.0
2018-01-08 13:46:01.992018,436.2,436.0,436.2,10767996.0
2018-01-08 13:46:07.596743,436.2,436.0,436.2,10767996.0
2018-01-08 13:46:09.233121,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:11.185964,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:13.345558,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:15.294897,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:16.722548,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:18.158287,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:20.109128,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:21.929207,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:23.852943,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:26.019408,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:27.892466,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:29.760262,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:31.841242,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:33.352683,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:35.533445,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:37.411252,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:39.685415,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:41.718476,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:42.853548,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:44.693186,436.4,436.2,436.4,10771796.0
2018-01-08 13:46:46.692636,436.2,436.2,436.4,10775096.0
2018-01-08 13:46:48.500722,436.2,436.2,436.4,10775096.0
2018-01-08 13:46:50.316832,436.2,436.2,436.4,10775096.0
2018-01-08 13:46:52.098619,436.2,436.2,436.4,10775096.0
2018-01-08 13:46:59.579805,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:01.378498,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:03.337769,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:05.213599,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:06.922705,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:08.972046,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:10.928997,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:13.057573,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:14.814146,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:18.428571,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:20.523970,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:22.488789,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:24.368643,436.2,436.2,436.4,10775096.0
2018-01-08 13:47:26.070662,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:27.728490,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:29.621682,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:31.610132,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:33.514513,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:35.524368,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:37.882310,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:39.766080,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:41.514194,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:43.731767,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:45.807844,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:47.470422,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:49.341938,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:51.231064,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:53.080954,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:55.348275,436.4,436.2,436.4,10777696.0
2018-01-08 13:47:56.644115,436.4,436.2,436.4,10777696.0
