time,price,bid,ask,volume
2018-01-15 09:36:42.953987,446.4,446.2,446.6,2570481.0
2018-01-15 09:36:44.189682,446.4,446.2,446.6,2570481.0
2018-01-15 09:36:45.399350,446.4,446.2,446.6,2576581.0
2018-01-15 09:36:46.363248,446.4,446.2,446.4,2576581.0
2018-01-15 09:36:47.567725,446.2,446.2,446.4,2573781.0
2018-01-15 09:36:49.402158,446.2,446.2,446.4,2590781.0
2018-01-15 09:36:50.791183,446.0,446.0,446.2,2607081.0
2018-01-15 09:36:52.034864,446.0,446.0,446.2,2605681.0
2018-01-15 09:36:53.355304,446.0,446.0,446.2,2607081.0
2018-01-15 09:36:54.402106,446.0,446.0,446.2,2607081.0
2018-01-15 09:36:55.622192,446.0,446.0,446.2,2607081.0
2018-01-15 09:36:56.847333,446.0,446.0,446.2,2607081.0
2018-01-15 09:36:57.884372,446.0,446.0,446.2,2607081.0
2018-01-15 09:36:59.210340,446.0,446.0,446.2,2608081.0
2018-01-15 09:37:00.275210,446.2,446.0,446.2,2609581.0
2018-01-15 09:37:01.796371,446.0,446.0,446.2,2610547.0
2018-01-15 09:37:03.022950,446.2,446.0,446.2,2610847.0
2018-01-15 09:37:04.223274,446.2,446.0,446.2,2610847.0
2018-01-15 09:37:05.477891,446.0,446.0,446.2,2614447.0
2018-01-15 09:37:06.689601,446.0,446.0,446.2,2614447.0
2018-01-15 09:37:11.408475,446.0,446.0,446.2,2624847.0
2018-01-15 09:37:12.517556,446.0,446.0,446.2,2624847.0
2018-01-15 09:37:13.767540,445.8,445.8,446.0,2630947.0
2018-01-15 09:37:15.100195,445.8,445.6,445.8,2639147.0
2018-01-15 09:37:16.382380,445.8,445.6,445.8,2639147.0
2018-01-15 09:37:17.430118,445.6,445.6,445.8,2641347.0
2018-01-15 09:37:18.457833,445.6,445.6,445.8,2641347.0
2018-01-15 09:37:19.705982,445.8,445.6,445.8,2660947.0
2018-01-15 09:37:21.003546,445.8,445.6,445.8,2662047.0
2018-01-15 09:37:22.474371,445.8,445.6,445.8,2662047.0
2018-01-15 09:37:23.940609,446.0,445.6,445.8,2664047.0
2018-01-15 09:37:25.269144,445.8,445.8,446.0,2662047.0
2018-01-15 09:37:26.693727,446.0,445.6,445.8,2665447.0
2018-01-15 09:37:28.042767,445.8,445.8,446.0,2665147.0
2018-01-15 09:37:30.474298,446.0,445.8,446.0,2665447.0
2018-01-15 09:37:32.002874,446.0,445.8,446.0,2669247.0
2018-01-15 09:37:33.692812,446.0,445.8,446.0,2669247.0
2018-01-15 09:37:35.009645,446.0,445.8,446.0,2669247.0
2018-01-15 09:37:36.233659,446.0,445.8,446.0,2669247.0
2018-01-15 09:37:38.413995,446.0,445.8,446.0,2669247.0
2018-01-15 09:37:39.693544,445.8,445.8,446.0,2670947.0
