time,price,bid,ask,volume
2018-01-03 14:23:34.224758,421.4,421.2,421.4,16974309.0
2018-01-03 14:23:36.217934,421.4,421.2,421.4,16974309.0
2018-01-03 14:23:38.138821,421.4,421.2,421.4,16974309.0
2018-01-03 14:23:40.145874,421.2,421.2,421.4,16975609.0
2018-01-03 14:23:42.129006,421.2,421.2,421.4,16975609.0
2018-01-03 14:23:43.830734,421.2,421.2,421.4,16975609.0
2018-01-03 14:23:45.393327,421.2,421.2,421.4,16975609.0
2018-01-03 14:23:46.974706,421.2,421.2,421.4,16975609.0
2018-01-03 14:23:49.016503,421.2,421.2,421.4,16975609.0
2018-01-03 14:23:50.912342,421.2,421.2,421.4,16975609.0
2018-01-03 14:23:52.941093,421.2,421.2,421.4,16975609.0
2018-01-03 14:23:55.030689,421.2,421.2,421.4,16975609.0
2018-01-03 14:23:57.029422,421.4,421.2,421.4,16979009.0
2018-01-03 14:23:59.187246,421.4,421.2,421.4,16979009.0
2018-01-03 14:24:00.754117,421.4,421.2,421.4,16979009.0
2018-01-03 14:24:06.645432,421.4,421.2,421.4,16979009.0
2018-01-03 14:24:09.473633,421.4,421.2,421.4,16979009.0
2018-01-03 14:24:11.483760,421.4,421.2,421.4,16979009.0
2018-01-03 14:24:13.560090,421.4,421.2,421.4,16979009.0
2018-01-03 14:24:15.495216,421.2,421.2,421.4,16982409.0
2018-01-03 14:24:17.703290,421.2,421.2,421.4,16982409.0
2018-01-03 14:24:20.408883,421.2,421.2,421.4,16982409.0
2018-01-03 14:24:22.612675,421.2,421.2,421.4,16982409.0
2018-01-03 14:24:24.807932,421.2,421.2,421.4,16982409.0
2018-01-03 14:24:26.743677,421.2,421.2,421.4,16987209.0
2018-01-03 14:24:28.477479,421.2,421.2,421.4,16987209.0
2018-01-03 14:24:30.422814,421.2,421.2,421.4,16987209.0
2018-01-03 14:24:33.133750,421.2,421.2,421.4,16987209.0
2018-01-03 14:24:35.098438,421.2,421.2,421.4,16987209.0
2018-01-03 14:24:36.735677,421.4,421.2,421.4,16988409.0
2018-01-03 14:24:39.225745,421.4,421.2,421.4,16988409.0
2018-01-03 14:24:41.304053,421.4,421.2,421.4,16988409.0
2018-01-03 14:24:43.202950,421.4,421.2,421.4,16988409.0
2018-01-03 14:24:44.765578,421.4,421.2,421.4,16988409.0
2018-01-03 14:24:46.889777,421.4,421.2,421.4,16988409.0
2018-01-03 14:25:00.840355,421.4,421.2,421.4,16988409.0
2018-01-03 14:25:06.114283,421.2,421.2,421.4,16994809.0
2018-01-03 14:25:08.152156,421.2,421.2,421.4,16996209.0
2018-01-03 14:25:10.330733,421.2,421.2,421.4,16996209.0
2018-01-03 14:25:17.915801,421.2,421.2,421.4,16996209.0
2018-01-03 14:25:20.086108,421.2,421.0,421.4,17003509.0
2018-01-03 14:25:22.103913,421.2,421.0,421.4,17003509.0
2018-01-03 14:25:24.610982,421.2,421.0,421.4,17003509.0
2018-01-03 14:25:26.683982,421.2,421.0,421.2,17009109.0
2018-01-03 14:25:28.892325,421.2,421.0,421.2,17009109.0
2018-01-03 14:25:30.952808,421.0,421.0,421.2,17011909.0
2018-01-03 14:25:32.681302,421.0,421.0,421.2,17011909.0
2018-01-03 14:25:34.843772,421.0,421.0,421.2,17011909.0
2018-01-03 14:25:36.574372,421.2,421.0,421.2,17014009.0
2018-01-03 14:25:45.565579,421.2,421.0,421.2,17014009.0
2018-01-03 14:25:48.091185,421.2,421.0,421.2,17014009.0
2018-01-03 14:25:50.197188,421.2,421.0,421.2,17014009.0
2018-01-03 14:25:52.339841,421.2,421.0,421.2,17014009.0
2018-01-03 14:25:54.116311,421.2,421.0,421.2,17014009.0
2018-01-03 14:25:56.117390,421.2,421.0,421.2,17014009.0
2018-01-03 14:25:58.032643,421.2,421.0,421.2,17014009.0
2018-01-03 14:26:00.004749,421.2,421.0,421.2,17014009.0
2018-01-03 14:26:04.242430,421.2,421.2,421.4,17016209.0
2018-01-03 14:26:09.224567,421.2,421.2,421.4,17016209.0
2018-01-03 14:26:10.881575,421.2,421.2,421.4,17016209.0
2018-01-03 14:26:12.801266,421.2,421.2,421.4,17019809.0
2018-01-03 14:26:14.481487,421.2,421.0,421.4,17027209.0
2018-01-03 14:26:16.605501,421.2,421.0,421.4,17027209.0
2018-01-03 14:26:18.563360,421.2,421.0,421.4,17027209.0
2018-01-03 14:26:20.580449,421.2,421.0,421.4,17027209.0
2018-01-03 14:26:22.673040,421.2,421.0,421.4,17027209.0
2018-01-03 14:26:24.765534,421.2,421.0,421.4,17027209.0
2018-01-03 14:26:26.295390,421.2,421.0,421.4,17027209.0
2018-01-03 14:26:28.502183,421.0,421.0,421.2,17030509.0
2018-01-03 14:26:30.389479,421.0,421.0,421.2,17030509.0
2018-01-03 14:26:33.324485,421.0,421.0,421.2,17030509.0
2018-01-03 14:26:35.858505,421.2,421.0,421.2,17031809.0
2018-01-03 14:26:39.252508,421.2,421.0,421.2,17035709.0
2018-01-03 14:26:43.666838,421.2,421.0,421.2,17035709.0
2018-01-03 14:26:45.907014,421.2,421.0,421.2,17035709.0
