Date,Open,High,Low,Close,Volume
"Jun 3, 2015",70.0,77.55,70.0,74.0,87538109.0
"Jun 4, 2015",70.2,71.45,69.0,70.1,89068164.0
"Jun 5, 2015",67.25,68.35,66.1,67.5,72931827.0
"Jun 8, 2015",68.5,68.6,66.1,66.25,22580707.0
"Jun 9, 2015",65.0,65.05,63.45,63.55,36029631.0
"Jun 10, 2015",64.45,67.0,63.85,65.6,18198514.0
"Jun 11, 2015",65.6,68.2,65.5,68.0,22215613.0
"Jun 12, 2015",68.2,68.7,67.5,67.8,16817690.0
"Jun 15, 2015",67.0,67.5,65.8,65.95,12294969.0
"Jun 16, 2015",65.1,65.15,64.6,64.8,11456786.0
"Jun 17, 2015",64.7,66.0,64.55,65.75,11816101.0
"Jun 18, 2015",66.0,66.45,65.55,66.1,8906034.0
"Jun 19, 2015",67.0,67.15,65.0,66.4,18575814.0
"Jun 22, 2015",65.15,65.9,64.8,64.95,15718522.0
"Jun 23, 2015",64.8,66.2,64.8,65.95,20806034.0
"Jun 24, 2015",65.65,66.1,65.4,65.45,8422942.0
"Jun 25, 2015",65.05,65.45,64.7,64.7,8778155.0
"Jun 26, 2015",64.55,65.0,63.8,63.85,13585200.0
"Jun 29, 2015",63.85,64.5,63.0,63.05,11415061.0
"Jun 30, 2015",63.95,65.05,63.75,64.1,9643743.0
"Jul 2, 2015",65.05,65.5,64.15,64.65,13765405.0
"Jul 3, 2015",64.9,65.0,63.8,64.05,10370760.0
"Jul 6, 2015",62.6,63.8,61.25,62.85,12841953.0
"Jul 7, 2015",61.7,62.8,61.5,62.15,16046865.0
"Jul 8, 2015",60.0,60.0,55.8,57.85,27352914.0
"Jul 9, 2015",56.75,61.9,56.75,60.8,24263706.0
"Jul 10, 2015",60.5,61.6,60.0,60.95,16416725.0
"Jul 13, 2015",60.5,63.1,60.25,63.1,7707997.0
"Jul 14, 2015",63.9,65.3,63.1,65.0,12609342.0
"Jul 15, 2015",65.45,66.5,65.2,66.1,10932862.0
"Jul 16, 2015",66.5,66.8,65.4,66.5,6768144.0
"Jul 17, 2015",67.0,67.5,66.1,67.35,15601224.0
"Jul 20, 2015",67.75,67.75,66.2,66.8,3616482.0
"Jul 21, 2015",66.5,67.05,65.35,65.6,5463148.0
"Jul 22, 2015",65.25,66.5,65.2,65.5,7299283.0
"Jul 23, 2015",66.0,66.15,64.7,64.85,6508918.0
"Jul 24, 2015",64.65,65.05,63.9,63.95,8420031.0
"Jul 27, 2015",63.5,64.1,63.0,63.65,9883958.0
"Jul 28, 2015",63.0,64.8,62.95,64.45,6947282.0
"Jul 29, 2015",64.0,65.0,63.8,64.75,8025722.0
"Jul 30, 2015",64.6,64.95,64.2,64.55,6138849.0
"Jul 31, 2015",64.05,64.9,64.0,64.6,4363212.0
"Aug 3, 2015",64.7,64.85,63.6,64.3,9768430.0
"Aug 4, 2015",64.75,64.75,63.0,63.95,3754604.0
"Aug 5, 2015",63.0,63.6,63.0,63.2,4107244.0
"Aug 6, 2015",62.15,63.4,62.15,63.35,4779272.0
"Aug 7, 2015",63.15,63.5,62.2,62.3,6924899.0
"Aug 10, 2015",61.45,62.1,60.35,62.0,11370064.0
"Aug 11, 2015",62.1,62.35,60.85,60.95,8106126.0
"Aug 12, 2015",60.1,60.6,59.9,60.25,8824387.0
"Aug 13, 2015",59.85,60.15,59.4,59.55,6641024.0
"Aug 14, 2015",59.45,59.95,59.0,59.45,5592989.0
"Aug 17, 2015",59.4,59.8,59.0,59.55,3817354.0
"Aug 18, 2015",59.5,59.8,58.5,58.6,4960051.0
"Aug 19, 2015",58.6,58.95,57.0,57.25,8568478.0
"Aug 20, 2015",56.15,57.25,56.15,56.65,7464344.0
"Aug 21, 2015",55.05,55.5,53.3,54.75,17851508.0
"Aug 24, 2015",53.0,53.0,50.7,50.75,14708128.0
"Aug 25, 2015",51.5,53.7,50.8,52.2,21461390.0
"Aug 26, 2015",51.2,51.8,50.1,50.2,16957577.0
"Aug 27, 2015",52.45,53.0,51.25,52.85,14967107.0
"Aug 28, 2015",54.0,54.0,52.6,52.6,12728337.0
"Aug 31, 2015",53.55,54.65,52.75,54.3,10901327.0
"Sep 1, 2015",53.7,54.5,53.35,53.7,9732722.0
"Sep 2, 2015",54.25,54.25,52.5,53.1,8253223.0
"Sep 4, 2015",54.15,54.65,53.7,54.0,11101747.0
"Sep 7, 2015",54.5,54.9,53.75,54.05,10421003.0
"Sep 8, 2015",54.85,55.6,54.25,55.0,14037257.0
"Sep 9, 2015",56.0,56.55,55.2,56.55,11833651.0
"Sep 10, 2015",55.4,57.05,55.4,56.65,15567434.0
"Sep 11, 2015",57.45,58.75,57.1,58.55,12038326.0
"Sep 14, 2015",59.85,59.85,57.85,59.2,10271449.0
"Sep 15, 2015",59.2,59.3,56.6,56.9,13840470.0
"Sep 16, 2015",58.0,59.25,57.35,59.0,12332432.0
"Sep 17, 2015",59.9,59.95,58.35,59.65,17790149.0
"Sep 18, 2015",60.8,65.85,60.45,64.5,77622470.0
"Sep 21, 2015",61.85,61.85,60.1,60.6,30348252.0
"Sep 22, 2015",59.75,60.35,58.3,59.0,18654236.0
"Sep 23, 2015",58.2,58.6,56.2,57.25,14849665.0
"Sep 24, 2015",57.1,57.3,56.0,56.25,10510267.0
"Sep 25, 2015",56.0,57.3,56.0,56.65,9967934.0
"Sep 29, 2015",55.0,55.5,54.35,55.3,10004163.0
"Sep 30, 2015",56.8,57.0,56.1,56.35,6068394.0
"Oct 2, 2015",57.0,57.55,55.85,56.9,12733976.0
"Oct 5, 2015",59.0,59.0,57.5,58.0,4651858.0
"Oct 6, 2015",58.6,58.75,56.9,57.55,4380203.0
"Oct 7, 2015",57.7,59.5,56.8,59.5,7000681.0
"Oct 8, 2015",59.0,59.0,58.05,58.5,4673145.0
"Oct 9, 2015",58.1,58.35,57.2,57.25,5893619.0
"Oct 12, 2015",57.4,57.4,56.0,56.25,8093852.0
"Oct 13, 2015",55.85,56.4,55.75,55.95,4990935.0
"Oct 14, 2015",55.5,56.0,55.35,55.55,4571742.0
"Oct 15, 2015",56.1,56.9,55.35,56.75,6005991.0
"Oct 16, 2015",56.85,57.3,56.5,57.25,4503996.0
"Oct 19, 2015",57.35,57.85,56.8,57.6,3503511.0
"Oct 20, 2015",57.95,57.95,56.7,56.9,3091958.0
"Oct 22, 2015",56.55,57.25,56.0,57.0,3873618.0
"Oct 23, 2015",57.75,58.05,56.7,58.0,5937508.0
"Oct 26, 2015",57.65,58.4,57.4,57.75,5332318.0
"Oct 27, 2015",57.05,57.55,56.5,56.6,3889712.0
"Oct 28, 2015",56.45,56.5,56.0,56.0,3296205.0
"Oct 29, 2015",56.6,56.6,54.85,55.2,6579527.0
"Oct 30, 2015",55.05,55.2,54.3,54.6,6340451.0
"Nov 2, 2015",53.8,53.8,52.35,52.5,4600870.0
"Nov 3, 2015",53.05,53.5,52.55,52.75,4833320.0
"Nov 4, 2015",52.6,55.45,52.6,54.65,6665916.0
"Nov 5, 2015",53.5,54.4,53.15,53.55,4621148.0
"Nov 6, 2015",52.8,53.1,52.7,52.9,2711406.0
"Nov 9, 2015",52.35,52.75,51.1,51.15,5007366.0
"Nov 10, 2015",51.0,51.1,50.4,50.5,7225813.0
"Nov 11, 2015",51.1,51.75,50.8,51.6,2776996.0
"Nov 12, 2015",51.05,53.95,51.05,53.9,6573640.0
"Nov 13, 2015",52.65,53.45,52.5,53.4,4184268.0
"Nov 16, 2015",52.0,52.6,51.7,52.2,4797399.0
"Nov 17, 2015",52.6,53.8,52.3,52.5,3384288.0
"Nov 18, 2015",52.5,52.8,52.2,52.4,2264794.0
"Nov 19, 2015",52.9,53.4,52.75,53.05,3436327.0
"Nov 20, 2015",52.35,53.7,52.15,53.5,3615475.0
"Nov 23, 2015",53.0,53.35,52.5,53.15,3064671.0
"Nov 24, 2015",52.65,52.85,52.15,52.35,1877461.0
"Nov 25, 2015",52.15,52.2,51.4,51.8,4190130.0
"Nov 26, 2015",52.5,53.3,51.65,51.75,5337870.0
"Nov 27, 2015",52.1,52.15,50.8,50.8,4820311.0
"Nov 30, 2015",51.3,51.45,50.4,50.55,6301662.0
"Dec 1, 2015",50.7,52.1,50.7,51.9,6449396.0
"Dec 2, 2015",52.45,53.5,52.2,53.2,7582651.0
"Dec 3, 2015",52.4,53.2,52.35,53.0,2846810.0
"Dec 4, 2015",52.35,52.5,51.75,52.4,4136950.0
"Dec 7, 2015",52.1,52.75,51.95,52.05,3510571.0
"Dec 8, 2015",51.5,52.0,50.85,51.6,4088350.0
"Dec 9, 2015",50.65,51.85,50.65,51.55,2995552.0
"Dec 10, 2015",51.1,52.15,51.1,51.7,2721513.0
"Dec 11, 2015",52.0,52.2,50.9,51.3,4742307.0
"Dec 14, 2015",50.4,51.1,50.1,51.05,4657605.0
"Dec 15, 2015",50.6,51.0,50.25,50.6,5046945.0
"Dec 16, 2015",51.0,51.5,50.5,51.3,3811737.0
"Dec 17, 2015",51.35,51.7,51.05,51.5,4454641.0
"Dec 18, 2015",50.55,51.05,50.5,50.9,5824496.0
"Dec 21, 2015",50.3,50.6,50.25,50.5,2751197.0
"Dec 22, 2015",50.3,50.9,50.2,50.8,2248158.0
"Dec 23, 2015",50.45,51.3,50.45,51.0,3158451.0
"Dec 24, 2015",51.2,51.5,51.0,51.1,1230038.0
"Dec 28, 2015",50.85,50.85,50.05,50.2,2274512.0
"Dec 29, 2015",50.7,51.1,50.15,51.0,2520597.0
"Dec 30, 2015",51.65,51.8,50.85,51.05,2239389.0
"Dec 31, 2015",51.0,51.0,50.25,50.75,1810017.0
"Jan 4, 2016",50.1,50.35,49.0,49.35,5016031.0
"Jan 5, 2016",49.3,49.45,48.6,48.8,3157617.0
"Jan 6, 2016",48.8,49.3,47.3,47.3,6021945.0
"Jan 7, 2016",47.05,47.7,45.6,47.7,7432277.0
"Jan 8, 2016",48.5,48.8,47.45,48.35,6838369.0
"Jan 11, 2016",47.15,47.2,46.4,46.5,7432132.0
"Jan 12, 2016",46.6,46.9,45.95,46.3,3881245.0
"Jan 13, 2016",47.5,47.75,46.45,47.3,6811331.0
"Jan 14, 2016",45.85,46.8,45.2,46.25,5076365.0
"Jan 15, 2016",45.6,46.1,44.85,44.95,5834649.0
"Jan 18, 2016",44.1,45.3,44.0,44.6,5253959.0
"Jan 19, 2016",44.5,44.75,43.6,44.65,5755107.0
"Jan 20, 2016",43.4,43.4,41.45,41.6,12560815.0
"Jan 21, 2016",41.9,43.0,39.4,39.7,14764726.0
"Jan 22, 2016",40.35,40.5,39.85,39.85,10249941.0
"Jan 25, 2016",40.6,40.6,39.25,39.9,8090347.0
"Jan 26, 2016",39.0,39.3,38.55,38.9,7510929.0
"Jan 27, 2016",39.5,39.6,38.85,39.35,8544504.0
"Jan 28, 2016",39.15,39.7,38.2,39.25,7651561.0
"Jan 29, 2016",39.25,41.75,39.05,41.55,9933776.0
"Feb 1, 2016",41.8,41.85,40.4,41.2,10326512.0
"Feb 2, 2016",40.5,41.3,40.1,41.1,6026010.0
"Feb 3, 2016",40.8,40.8,39.4,39.95,7127200.0
"Feb 4, 2016",40.0,40.85,39.7,39.85,6844487.0
"Feb 5, 2016",40.5,40.8,39.7,40.05,4202385.0
"Feb 11, 2016",38.5,39.65,38.35,39.4,6179917.0
"Feb 12, 2016",38.85,40.0,38.85,39.0,6239600.0
"Feb 15, 2016",39.4,40.2,39.4,40.0,5516159.0
"Feb 16, 2016",40.0,40.9,39.3,40.7,6592509.0
"Feb 17, 2016",41.0,41.45,40.05,40.35,2667365.0
"Feb 18, 2016",41.0,41.1,40.35,40.55,4076118.0
"Feb 19, 2016",40.45,41.5,40.45,41.5,4455125.0
"Feb 22, 2016",41.5,42.4,41.3,41.7,3507273.0
"Feb 23, 2016",41.8,42.0,41.3,41.35,6930706.0
"Feb 24, 2016",41.0,41.3,40.15,40.75,3678562.0
"Feb 25, 2016",40.8,40.8,39.15,39.2,3945744.0
"Feb 26, 2016",40.0,40.8,39.6,40.45,5531972.0
"Feb 29, 2016",40.4,40.45,39.7,39.7,4481668.0
"Mar 1, 2016",39.9,41.15,39.85,41.15,21954658.0
"Mar 2, 2016",42.35,43.6,42.15,43.0,14242697.0
"Mar 3, 2016",43.45,43.6,42.7,43.3,7559180.0
"Mar 4, 2016",43.45,45.75,43.3,45.65,12989724.0
"Mar 7, 2016",46.5,46.5,45.6,46.0,10056725.0
"Mar 8, 2016",45.8,46.35,45.6,45.95,6660562.0
"Mar 9, 2016",45.2,45.7,44.65,45.05,5434903.0
"Mar 10, 2016",45.35,45.9,44.8,45.0,3389985.0
"Mar 11, 2016",44.3,45.75,44.2,45.45,3104939.0
"Mar 14, 2016",46.0,47.85,45.85,47.85,10855772.0
"Mar 15, 2016",47.05,47.3,46.4,47.0,5496930.0
"Mar 16, 2016",47.0,47.55,46.9,47.0,3715416.0
"Mar 17, 2016",48.0,48.05,47.45,47.8,4141094.0
"Mar 18, 2016",47.8,47.8,45.35,46.8,24551549.0
"Mar 21, 2016",47.2,49.1,46.9,47.5,11619048.0
"Mar 22, 2016",47.45,49.85,47.4,49.7,11751561.0
"Mar 23, 2016",49.6,49.6,48.65,49.15,7034151.0
"Mar 24, 2016",49.5,49.5,48.5,48.8,11549641.0
