time,price,bid,ask,volume
2018-01-08 09:44:13.483000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:17.498000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:21.083000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:25.688000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:29.643000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:32.955000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:36.588000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:40.481000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:43.846000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:47.895000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:51.553000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:55.772000,31.05,31.0,31.05,1079810.0
2018-01-08 09:44:59.295000,31.05,31.0,31.05,1079810.0
2018-01-08 09:45:03.617000,31.05,31.0,31.05,1079810.0
2018-01-08 09:45:08.754000,31.05,31.0,31.05,1079810.0
2018-01-08 09:45:12.498000,31.05,31.0,31.05,1079810.0
2018-01-08 09:45:16.002000,31.0,31.0,31.05,1084310.0
2018-01-08 09:45:19.669000,31.05,31.0,31.05,1108310.0
2018-01-08 09:45:24.945000,31.05,31.0,31.05,1108310.0
2018-01-08 09:45:28.352000,31.05,31.0,31.05,1108310.0
2018-01-08 09:45:32.041000,31.05,31.0,31.05,1108310.0
2018-01-08 09:45:35.487000,31.05,31.0,31.05,1108310.0
2018-01-08 09:45:39.181000,31.05,31.0,31.05,1108310.0
2018-01-08 09:45:43.114000,31.05,31.0,31.05,1108310.0
2018-01-08 09:45:46.948000,31.05,31.0,31.05,1108310.0
2018-01-08 09:45:50.998000,31.0,31.0,31.05,1158810.0
2018-01-08 09:45:54.900000,31.0,31.0,31.05,1158810.0
2018-01-08 09:45:58.414000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:02.516000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:11.333000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:14.587000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:20.290000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:24.010000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:28.381000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:32.139000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:35.933000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:39.469000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:43.568000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:47.157000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:51.502000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:54.839000,31.0,31.0,31.05,1158810.0
2018-01-08 09:46:58.305000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:01.774000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:05.674000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:09.780000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:13.492000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:21.071000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:24.695000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:28.741000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:32.189000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:36.479000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:40.447000,31.05,31.0,31.05,1165810.0
2018-01-08 09:47:44.227000,31.05,31.0,31.05,1174310.0
2018-01-08 09:47:48.309000,31.05,31.0,31.05,1174310.0
2018-01-08 09:47:51.748000,31.05,31.0,31.05,1174310.0
2018-01-08 09:47:55.753000,31.05,31.0,31.05,1174310.0
2018-01-08 09:47:58.992000,31.05,31.0,31.05,1174310.0
2018-01-08 09:48:02.597000,31.05,31.0,31.05,1174310.0
2018-01-08 09:48:06.545000,31.05,31.0,31.05,1174310.0
2018-01-08 09:48:12.355000,31.05,31.0,31.05,1174310.0
2018-01-08 09:48:16.522000,31.05,31.0,31.05,1174310.0
2018-01-08 09:48:20.651000,31.05,31.0,31.05,1174310.0
2018-01-08 09:48:24.694000,31.05,31.0,31.05,1174310.0
2018-01-08 09:48:27.932000,31.05,31.0,31.05,1174310.0
2018-01-08 09:48:31.675000,31.05,31.0,31.05,1174310.0
2018-01-08 09:48:35.484000,31.05,30.95,31.05,1188310.0
2018-01-08 09:48:38.963000,31.05,30.95,31.05,1188310.0
2018-01-08 09:48:43.043000,31.05,30.95,31.05,1188310.0
2018-01-08 09:48:46.339000,31.05,30.95,31.05,1188310.0
2018-01-08 09:48:49.774000,31.0,31.0,31.05,1406310.0
2018-01-08 09:48:53.386000,31.0,31.0,31.05,1406310.0
2018-01-08 09:48:56.983000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:00.632000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:04.509000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:08.419000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:12.224000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:15.833000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:19.832000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:24.120000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:27.660000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:31.482000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:35.291000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:39.303000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:43.172000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:46.866000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:50.630000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:54.730000,31.0,30.95,31.0,1457310.0
2018-01-08 09:49:58.510000,31.0,30.95,31.0,1457310.0
2018-01-08 09:50:01.806000,31.0,30.95,31.0,1457310.0
2018-01-08 09:50:05.204000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:08.949000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:12.975000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:17.546000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:21.125000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:25.068000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:29.168000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:33.216000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:37.197000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:40.741000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:44.030000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:47.675000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:51.859000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:55.626000,31.0,30.95,31.0,1544310.0
2018-01-08 09:50:59.569000,31.0,30.95,31.0,1544310.0
2018-01-08 09:51:03.966000,31.0,30.95,31.0,1544310.0
2018-01-08 09:51:07.660000,31.0,30.95,31.0,1544310.0
2018-01-08 09:51:11.420000,31.0,30.95,31.0,1544310.0
2018-01-08 09:51:15.223000,31.0,30.95,31.0,1547310.0
2018-01-08 09:51:21.425000,31.0,30.95,31.0,1547310.0
2018-01-08 09:51:25.368000,31.0,30.95,31.0,1547310.0
2018-01-08 09:51:28.662000,31.0,30.95,31.0,1547310.0
2018-01-08 09:51:32.575000,31.0,30.95,31.0,1547310.0
2018-01-08 09:51:35.960000,31.0,30.95,31.0,1547310.0
2018-01-08 09:51:39.859000,31.0,30.95,31.0,1547310.0
