time,price,bid,ask,volume
2018-01-24 13:00:54.892000,33.1,33.05,33.1,20645215.0
2018-01-24 13:00:57.555000,33.1,33.05,33.1,20645215.0
2018-01-24 13:01:00.370000,33.1,33.05,33.1,20645215.0
2018-01-24 13:01:03.318000,33.1,33.05,33.1,20645215.0
2018-01-24 13:01:05.775000,33.1,33.05,33.1,20645215.0
2018-01-24 13:01:08.482000,,,,
2018-01-24 13:01:11.172000,33.1,33.05,33.1,20645215.0
2018-01-24 13:01:13.734000,33.1,33.05,33.1,20645215.0
2018-01-24 13:01:16.247000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:19.107000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:21.593000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:24.333000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:26.903000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:29.484000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:32.184000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:34.999000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:37.662000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:40.366000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:42.854000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:45.729000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:48.318000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:51.215000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:53.860000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:56.575000,33.1,33.05,33.1,20696455.0
2018-01-24 13:01:59.610000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:02.203000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:04.828000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:07.387000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:09.939000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:12.729000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:15.294000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:17.872000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:20.436000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:23.294000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:25.745000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:28.170000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:30.732000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:33.125000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:35.918000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:38.875000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:41.436000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:44.129000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:46.684000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:49.194000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:51.856000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:54.485000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:57.063000,33.1,33.05,33.1,20696455.0
2018-01-24 13:02:59.574000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:02.071000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:04.667000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:07.247000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:10.388000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:12.968000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:15.481000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:18.048000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:20.638000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:23.860000,33.1,33.05,33.1,20696455.0
2018-01-24 13:03:26.576000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:29.520000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:32.125000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:34.690000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:37.215000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:39.891000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:42.486000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:45.027000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:47.406000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:49.972000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:52.374000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:54.971000,33.05,33.05,33.1,20802460.0
2018-01-24 13:03:57.815000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:00.354000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:02.852000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:05.375000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:08.064000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:10.499000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:13.049000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:15.362000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:18.190000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:20.632000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:23.218000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:25.717000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:28.064000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:30.507000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:33.141000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:35.905000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:38.308000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:40.891000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:43.227000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:45.954000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:48.505000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:51.188000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:53.429000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:56.095000,33.05,33.05,33.1,20802460.0
2018-01-24 13:04:58.618000,33.05,33.05,33.1,20802460.0
2018-01-24 13:05:01.078000,33.05,33.05,33.1,20802460.0
