time,price,bid,ask,volume
2018-01-05 09:33:15.324000,5.32,5.31,5.32,44100.0
2018-01-05 09:33:19.844000,5.32,5.31,5.32,44100.0
2018-01-05 09:33:23.614000,5.32,5.31,5.32,44100.0
2018-01-05 09:33:27.340000,5.32,5.31,5.32,44100.0
2018-01-05 09:33:31.156000,5.32,5.31,5.32,44100.0
2018-01-05 09:33:35.087000,5.32,5.31,5.32,44100.0
2018-01-05 09:33:38.571000,5.32,5.31,5.32,44100.0
2018-01-05 09:33:42.704000,5.32,5.31,5.32,44100.0
2018-01-05 09:33:45.981000,5.32,5.31,5.32,44600.0
2018-01-05 09:33:49.961000,5.32,5.31,5.32,44600.0
2018-01-05 09:33:53.731000,5.32,5.31,5.32,44600.0
2018-01-05 09:33:57.884000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:01.718000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:05.344000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:08.353000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:12.422000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:17.788000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:21.430000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:25.232000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:28.591000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:31.804000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:35.557000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:39.392000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:43.176000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:47.439000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:51.451000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:54.952000,5.32,5.31,5.32,44600.0
2018-01-05 09:34:58.529000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:02.349000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:07.749000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:13.323000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:16.962000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:20.345000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:23.825000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:27.424000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:31.415000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:35.296000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:39.261000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:42.840000,5.32,5.31,5.32,44600.0
2018-01-05 09:35:48.164000,5.33,5.32,5.33,64600.0
2018-01-05 09:35:51.960000,5.33,5.32,5.33,64600.0
2018-01-05 09:35:55.325000,5.33,5.32,5.33,64600.0
2018-01-05 09:35:58.543000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:01.930000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:08.818000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:12.178000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:15.904000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:19.543000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:23.169000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:27.145000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:30.755000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:34.703000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:38.156000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:41.703000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:45.600000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:49.068000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:52.763000,5.33,5.32,5.33,64600.0
2018-01-05 09:36:56.963000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:00.854000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:04.329000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:08.001000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:11.726000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:15.748000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:19.598000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:23.495000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:27.236000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:31.358000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:34.445000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:38.194000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:41.858000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:45.592000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:49.080000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:52.911000,5.33,5.32,5.33,64600.0
2018-01-05 09:37:56.351000,5.33,5.32,5.33,64600.0
2018-01-05 09:38:00.377000,5.33,5.32,5.33,64600.0
2018-01-05 09:38:04.718000,5.33,5.32,5.33,64600.0
2018-01-05 09:38:07.960000,5.33,5.32,5.33,64600.0
2018-01-05 09:38:11.640000,5.33,5.32,5.33,64600.0
2018-01-05 09:38:15.396000,5.33,5.32,5.33,64600.0
2018-01-05 09:38:19.898000,5.33,5.32,5.33,64600.0
2018-01-05 09:38:23.416000,5.33,5.32,5.33,64600.0
2018-01-05 09:38:27.006000,5.33,5.32,5.33,64800.0
2018-01-05 09:38:30.752000,5.33,5.32,5.33,64800.0
2018-01-05 09:38:33.947000,5.33,5.32,5.33,64800.0
2018-01-05 09:38:37.649000,5.33,5.32,5.33,64800.0
2018-01-05 09:38:41.265000,5.33,5.32,5.33,64800.0
2018-01-05 09:38:44.665000,5.33,5.32,5.33,64800.0
2018-01-05 09:38:48.090000,5.33,5.32,5.33,64800.0
2018-01-05 09:38:52.093000,5.33,5.32,5.33,64800.0
2018-01-05 09:38:55.850000,5.33,5.32,5.33,64800.0
2018-01-05 09:38:59.910000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:03.665000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:09.266000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:16.804000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:20.591000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:23.819000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:27.624000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:31.932000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:35.720000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:39.126000,5.33,5.32,5.33,64800.0
2018-01-05 09:39:42.862000,5.33,5.31,5.33,64800.0
2018-01-05 09:39:46.616000,5.33,5.31,5.33,64800.0
2018-01-05 09:39:49.992000,5.33,5.31,5.33,64800.0
2018-01-05 09:39:53.632000,5.33,5.31,5.33,64800.0
2018-01-05 09:39:57.264000,5.33,5.31,5.33,64800.0
2018-01-05 09:40:00.699000,5.32,5.31,5.33,125500.0
2018-01-05 09:40:04.193000,5.32,5.31,5.33,125500.0
2018-01-05 09:40:07.017000,5.32,5.31,5.33,125500.0
2018-01-05 09:40:10.402000,5.32,5.31,5.33,125500.0
2018-01-05 09:40:13.978000,5.32,5.31,5.33,125500.0
2018-01-05 09:40:19.019000,5.32,5.31,5.33,125500.0
2018-01-05 09:40:22.924000,5.32,5.31,5.33,125500.0
2018-01-05 09:40:26.774000,5.32,5.31,5.33,125500.0
2018-01-05 09:40:30.887000,5.32,5.31,5.33,125500.0
2018-01-05 09:40:35.112000,5.32,5.31,5.33,176800.0
2018-01-05 09:40:38.434000,5.32,5.31,5.33,176800.0
2018-01-05 09:40:42.200000,5.32,5.31,5.33,176800.0
2018-01-05 09:40:46.053000,5.32,5.31,5.33,176800.0
2018-01-05 09:40:49.252000,5.32,5.31,5.33,176800.0
2018-01-05 09:40:52.581000,5.32,5.31,5.33,176800.0
2018-01-05 09:40:56.329000,5.32,5.31,5.33,176800.0
2018-01-05 09:40:59.815000,5.32,5.31,5.33,176800.0
2018-01-05 09:41:03.619000,5.32,5.31,5.33,176800.0
2018-01-05 09:41:07.453000,5.32,5.31,5.33,176800.0
2018-01-05 09:41:11.716000,5.32,5.31,5.33,176800.0
2018-01-05 09:41:15.426000,5.32,5.31,5.33,176800.0
2018-01-05 09:41:19.416000,5.32,5.31,5.33,176800.0
2018-01-05 09:41:23.591000,5.32,5.31,5.33,176800.0
2018-01-05 09:41:27.598000,5.32,5.31,5.33,176800.0
2018-01-05 09:41:31.446000,5.32,5.31,5.32,276800.0
2018-01-05 09:41:35.140000,5.32,5.31,5.32,276800.0
2018-01-05 09:41:39,5.32,5.31,5.32,276800.0
2018-01-05 09:41:42.967000,5.32,5.31,5.32,276800.0
2018-01-05 09:41:46.226000,5.32,5.31,5.32,276800.0
2018-01-05 09:41:49.942000,5.32,5.31,5.32,276800.0
2018-01-05 09:41:53.467000,5.32,5.31,5.32,276800.0
2018-01-05 09:41:57.364000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:01.374000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:08.214000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:11.667000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:15.136000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:18.636000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:22.231000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:25.746000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:30.056000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:33.687000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:37.203000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:40.571000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:43.915000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:47.143000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:51.250000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:54.400000,5.32,5.31,5.32,276800.0
2018-01-05 09:42:58.600000,5.32,5.31,5.32,276800.0
2018-01-05 09:43:02.303000,5.32,5.31,5.32,276800.0
2018-01-05 09:43:07.904000,5.32,5.31,5.32,276800.0
2018-01-05 09:43:11.979000,5.32,5.31,5.32,276800.0
2018-01-05 09:43:15.385000,5.32,5.31,5.32,276800.0
