time,price,bid,ask,volume
2018-01-26 09:51:27.011000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:29.540000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:32.150000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:34.729000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:37.528000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:40.066000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:42.848000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:45.475000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:48.331000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:50.867000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:53.573000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:56.155000,4.99,4.98,4.99,889500.0
2018-01-26 09:51:58.643000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:01.477000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:04.195000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:06.931000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:09.371000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:12.192000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:15.217000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:17.886000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:20.359000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:22.869000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:25.507000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:28.288000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:30.976000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:34.185000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:36.794000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:39.451000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:41.978000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:44.572000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:47.194000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:49.808000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:52.590000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:55.245000,4.99,4.98,4.99,889500.0
2018-01-26 09:52:57.946000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:00.667000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:03.183000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:05.791000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:08.479000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:11.122000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:13.669000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:16.166000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:18.730000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:21.461000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:24.683000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:27.368000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:30.035000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:32.775000,4.99,4.98,4.99,889500.0
2018-01-26 09:53:35.297000,4.99,4.98,4.99,889500.0
